tourist_id,timestamp,latitude,longitude,zone_type,planned_route,battery_level,network_status,status,hour,minute,delta_lat,delta_lon,zone_encoded,cluster,risk,next_risk
T010,2025-09-08 10:25:30,18.511638922544165,73.85744259829741,High-Risk,Shaniwar Wada,94.34,Good,Normal,10,25,0.0010079216448666273,-0.008402137554810452,0,-1,Restricted,Restricted
T010,2025-09-08 10:26:00,18.524279340519023,73.84946826965323,High-Risk,Lal Mahal,97.4,Good,Normal,10,26,0.012640417974857598,-0.007974328644181128,0,-1,Restricted,Safe
T010,2025-09-08 10:26:30,18.52066294442066,73.84827221379051,Safe,Aga Khan Palace,94.78,Good,Normal,10,26,-0.0036163960983621735,-0.0011960558627208684,2,127,Safe,Restricted
T010,2025-09-08 10:27:00,18.52256050264189,73.8561304149822,Restricted,Shaniwar Wada,91.35,Good,Normal,10,27,0.0018975582212306108,0.007858201191695002,1,-1,Restricted,Restricted
T010,2025-09-08 10:27:30,18.519108314708703,73.85036342665062,High-Risk,Lal Mahal,96.34,Lost,Normal,10,27,-0.0034521879331883554,-0.005766988331586731,0,-1,Restricted,Restricted
T010,2025-09-08 10:28:00,18.514508493259623,73.85875215365132,Safe,Aga Khan Palace,90.68,Good,Normal,10,28,-0.00459982144908011,0.008388727000706808,2,-1,Restricted,Restricted
T011,2025-09-08 10:00:00,18.51457551404848,73.84803081369651,High-Risk,Sinhagad Fort,100.0,Good,Normal,10,0,6.702078885822971e-05,-0.010721339954812947,0,-1,Restricted,Restricted
T011,2025-09-08 10:00:30,18.528504466713525,73.8618135964208,Safe,Pataleshwar Caves,99.87,Good,Normal,10,0,0.013928952665043681,0.013782782724291565,2,-1,Restricted,Restricted
T011,2025-09-08 10:01:00,18.52580105438642,73.8626043935412,Safe,Pataleshwar Caves,99.87,Good,Normal,10,1,-0.0027034123271043597,0.0007907971204019759,2,-1,Restricted,Restricted
T011,2025-09-08 10:01:30,18.51959597430427,73.86346633337044,Safe,Aga Khan Palace,99.57,Lost,Normal,10,1,-0.0062050800821502605,0.0008619398292353253,2,-1,Restricted,Restricted
T011,2025-09-08 10:02:00,18.519078426148265,73.85272316945341,Safe,Pataleshwar Caves,99.45,Good,Normal,10,2,-0.0005175481560044659,-0.010743163917027232,2,-1,Restricted,Restricted
T011,2025-09-08 10:02:30,18.529801490750412,73.86262464364415,Safe,Sinhagad Fort,99.39,Good,Normal,10,2,0.010723064602146337,0.009901474190741055,2,-1,Restricted,Restricted
T011,2025-09-08 10:03:00,18.52815023525245,73.86448141401193,High-Risk,Shaniwar Wada,99.13,Good,Normal,10,3,-0.0016512554979613014,0.0018567703677803138,0,-1,Restricted,Restricted
T011,2025-09-08 10:03:30,18.525426114220707,73.85958161819944,Restricted,Lal Mahal,99.36,Good,Normal,10,3,-0.002724121031743465,-0.004899795812491448,1,-1,Restricted,Restricted
T011,2025-09-08 10:04:00,18.521102646061955,73.86213275796135,Safe,Sinhagad Fort,98.95,Good,Normal,10,4,-0.004323468158752064,0.0025511397619055742,2,-1,Restricted,Safe
T011,2025-09-08 10:04:30,18.529494862305487,73.85758607156578,Safe,Aga Khan Palace,98.46,Poor,Normal,10,4,0.008392216243532147,-0.004546686395570987,2,126,Safe,Restricted
T011,2025-09-08 10:05:00,18.52372549373562,73.84742543100162,Safe,Pataleshwar Caves,98.4,Good,Normal,10,5,-0.00576936856986876,-0.01016064056415189,2,-1,Restricted,Restricted
T011,2025-09-08 10:05:30,18.527252331853852,73.86654591247348,Safe,Lal Mahal,99.18,Good,Normal,10,5,0.0035268381182333997,0.019120481471858852,2,-1,Restricted,Restricted
T011,2025-09-08 10:06:00,18.511341043599945,73.86392365229176,Safe,Pataleshwar Caves,98.85,Good,Normal,10,6,-0.015911288253906974,-0.0026222601817238456,2,-1,Restricted,Restricted
T011,2025-09-08 10:06:30,18.523165806904817,73.86086595225116,Safe,Sinhagad Fort,98.54,Poor,Normal,10,6,0.011824763304872477,-0.003057700040599798,2,-1,Restricted,Restricted
T011,2025-09-08 10:07:00,18.52745614671028,73.86362118239859,Safe,Shaniwar Wada,99.08,Good,Normal,10,7,0.00429033980546123,0.0027552301474287333,2,-1,Restricted,Safe
T011,2025-09-08 10:07:30,18.520443350205326,73.85866765797466,Safe,Aga Khan Palace,98.51,Good,Normal,10,7,-0.0070127965049522345,-0.00495352442392516,2,77,Safe,Restricted
T011,2025-09-08 10:08:00,18.51898879671329,73.85295352397972,Restricted,Shaniwar Wada,96.83,Poor,Normal,10,8,-0.00145455349203516,-0.005714133994942472,1,-1,Restricted,Restricted
T011,2025-09-08 10:08:30,18.520155082331183,73.84683479286251,Safe,Shaniwar Wada,98.12,Good,Normal,10,8,0.0011662856178915604,-0.006118731117211951,2,-1,Restricted,Restricted
T011,2025-09-08 10:09:00,18.525765352767976,73.85170725628404,Safe,Aga Khan Palace,97.93,Lost,Normal,10,9,0.005610270436793741,0.00487246342153469,2,-1,Restricted,Restricted
T011,2025-09-08 10:09:30,18.526446589482248,73.8533730445636,Safe,Lal Mahal,98.2,Poor,Normal,10,9,0.0006812367142714493,0.0016657882795527712,2,-1,Restricted,Safe
T011,2025-09-08 10:10:00,18.523651475381406,73.85325128711911,Safe,Sinhagad Fort,98.45,Good,Normal,10,10,-0.0027951141008415448,-0.00012175744448938985,2,111,Safe,Safe
T011,2025-09-08 10:10:30,18.518324939425916,73.86003028013516,Safe,Aga Khan Palace,97.32,Good,Normal,10,10,-0.0053265359554899305,0.006778993016055779,2,1,Safe,Restricted
T011,2025-09-08 10:11:00,18.52375015345793,73.84761788135805,High-Risk,Sinhagad Fort,98.51,Poor,Normal,10,11,0.005425214032012349,-0.01241239877711564,0,-1,Restricted,Safe
T011,2025-09-08 10:11:30,18.5284276362354,73.8500068634795,Safe,Pataleshwar Caves,95.89,Good,Normal,10,11,0.0046774827774704875,0.0023889821214595486,2,107,Safe,Restricted
T011,2025-09-08 10:12:00,18.521126280462,73.86121684535404,Safe,Lal Mahal,97.32,Good,Normal,10,12,-0.007301355773400076,0.011209981874529262,2,-1,Restricted,Restricted
T011,2025-09-08 10:12:30,18.517195249350745,73.8633329519472,Safe,Lal Mahal,97.58,Good,Normal,10,12,-0.003931031111253702,0.002116106593163636,2,-1,Restricted,Restricted
T011,2025-09-08 10:13:00,18.5106903228359,73.85415563300846,Safe,Pataleshwar Caves,95.35,Good,Normal,10,13,-0.006504926514846687,-0.009177318938739631,2,-1,Restricted,Restricted
T011,2025-09-08 10:13:30,18.513154886094487,73.86504948579115,Safe,Aga Khan Palace,95.59,Poor,Normal,10,13,0.002464563258588015,0.010893852782686508,2,-1,Restricted,Safe
T011,2025-09-08 10:14:00,18.51698343953457,73.86496653208557,Safe,Lal Mahal,96.52,Good,Normal,10,14,0.003828553440083482,-8.295370557220849e-05,2,90,Safe,Safe
T011,2025-09-08 10:14:30,18.517812217052217,73.85484282061827,Safe,Pataleshwar Caves,96.25,Good,Normal,10,14,0.0008287775176469836,-0.010123711467301177,2,70,Safe,Safe
T011,2025-09-08 10:15:00,18.523280058023257,73.84798492376714,Safe,Aga Khan Palace,94.19,Good,Normal,10,15,0.005467840971039806,-0.006857896851130363,2,71,Safe,Restricted
T011,2025-09-08 10:15:30,18.513706475189235,73.84674762647434,Restricted,Lal Mahal,94.66,Poor,Normal,10,15,-0.009573582834022432,-0.0012372972928034187,1,-1,Restricted,Restricted
T011,2025-09-08 10:16:00,18.52876823343462,73.84726104060314,High-Risk,Aga Khan Palace,94.96,Lost,Normal,10,16,0.015061758245384027,0.0005134141288039018,0,-1,Restricted,Restricted
T011,2025-09-08 10:16:30,18.512051915426483,73.86362320757715,High-Risk,Shaniwar Wada,95.66,Good,Normal,10,16,-0.016716318008136,0.016362166974005277,0,-1,Restricted,Restricted
T011,2025-09-08 10:17:00,18.515706833597623,73.85029461090643,High-Risk,Sinhagad Fort,98.12,Good,Normal,10,17,0.0036549181711400536,-0.01332859667071773,0,-1,Restricted,Restricted
T011,2025-09-08 10:17:30,18.51659087918427,73.86355160105572,Safe,Aga Khan Palace,97.15,Poor,Normal,10,17,0.000884045586648341,0.013256990149287162,2,-1,Restricted,Restricted
T011,2025-09-08 10:18:00,18.512713822772447,73.85876732317054,Safe,Lal Mahal,95.69,Lost,Normal,10,18,-0.003877056411823787,-0.004784277885178767,2,-1,Restricted,Restricted
T011,2025-09-08 10:18:30,18.52941223861076,73.8613520791873,Safe,Lal Mahal,96.33,Good,Normal,10,18,0.016698415838312997,0.0025847560167591155,2,-1,Restricted,Restricted
T011,2025-09-08 10:19:00,18.51475561670743,73.8497293432554,Safe,Sinhagad Fort,95.98,Good,Normal,10,19,-0.014656621903331057,-0.011622735931894113,2,-1,Restricted,Restricted
T011,2025-09-08 10:19:30,18.528117545867445,73.86256179117501,Safe,Lal Mahal,94.15,Lost,Normal,10,19,0.013361929160016217,0.012832447919606693,2,-1,Restricted,Restricted
T011,2025-09-08 10:20:00,18.510550587336663,73.85297471136862,Safe,Pataleshwar Caves,96.22,Lost,Normal,10,20,-0.017566958530782273,-0.009587079806394172,2,-1,Restricted,Restricted
T011,2025-09-08 10:20:30,18.527087165206694,73.84824162487526,Safe,Shaniwar Wada,91.9,Poor,Normal,10,20,0.016536577870031266,-0.004733086493359906,2,-1,Restricted,Restricted
T011,2025-09-08 10:21:00,18.523248651570547,73.85957613075014,Safe,Pataleshwar Caves,95.78,Good,Normal,10,21,-0.0038385136361469563,0.011334505874884826,2,-1,Restricted,Restricted
T011,2025-09-08 10:21:30,18.522588582871595,73.86660683387647,High-Risk,Pataleshwar Caves,92.5,Poor,Normal,10,21,-0.0006600686989521876,0.0070307031263325825,0,-1,Restricted,Restricted
T011,2025-09-08 10:22:00,18.52255474333694,73.85354048322857,Safe,Shaniwar Wada,91.51,Poor,Normal,10,22,-3.3839534655299985e-05,-0.013066350647903846,2,-1,Restricted,Restricted
T011,2025-09-08 10:22:30,18.5151992878494,73.86412029612231,High-Risk,Lal Mahal,97.31,Good,Normal,10,22,-0.007355455487541462,0.010579812893737994,0,-1,Restricted,Safe
T011,2025-09-08 10:23:00,18.51998257592289,73.85334056010929,Safe,Sinhagad Fort,93.23,Poor,Normal,10,23,0.004783288073490155,-0.010779736013020624,2,78,Safe,Restricted
T011,2025-09-08 10:23:30,18.51833620586229,73.85808048110377,Safe,Sinhagad Fort,91.67,Poor,Normal,10,23,-0.0016463700605982012,0.004739920994481395,2,-1,Restricted,Restricted
T011,2025-09-08 10:24:00,18.523439532561813,73.86587726846012,High-Risk,Lal Mahal,92.05,Good,Normal,10,24,0.005103326699522626,0.007796787356355139,0,-1,Restricted,Restricted
T011,2025-09-08 10:24:30,18.51320545592535,73.84817652788165,High-Risk,Aga Khan Palace,96.04,Good,Normal,10,24,-0.010234076636464806,-0.01770074057847637,0,-1,Restricted,Restricted
T011,2025-09-08 10:25:00,18.52044163297144,73.8606789602086,High-Risk,Lal Mahal,90.12,Good,Normal,10,25,0.007236177046092251,0.01250243232695425,0,-1,Restricted,Restricted
T011,2025-09-08 10:25:30,18.525765842874044,73.86042332974235,Safe,Sinhagad Fort,97.32,Good,Normal,10,25,0.005324209902603627,-0.000255630466256207,2,-1,Restricted,Safe
T011,2025-09-08 10:26:00,18.528203172900668,73.85894755097675,Safe,Lal Mahal,90.96,Good,Normal,10,26,0.0024373300266233855,-0.001475778765595237,2,21,Safe,Restricted
T011,2025-09-08 10:26:30,18.52742141873722,73.86659007997719,Safe,Pataleshwar Caves,96.59,Good,Normal,10,26,-0.0007817541634480563,0.007642529000435161,2,-1,Restricted,Restricted
T011,2025-09-08 10:27:00,18.5161733197248,73.84774527747143,Restricted,Lal Mahal,96.64,Good,Normal,10,27,-0.011248099012419743,-0.018844802505753933,1,-1,Restricted,Restricted
T011,2025-09-08 10:27:30,18.52872745422585,73.86218229816174,Safe,Shaniwar Wada,93.07,Poor,Normal,10,27,0.012554134501051806,0.014437020690309055,2,-1,Restricted,Restricted
T011,2025-09-08 10:28:00,18.519476971057635,73.84742897398746,Safe,Shaniwar Wada,95.16,Good,Normal,10,28,-0.009250483168216306,-0.014753324174279214,2,-1,Restricted,Restricted
T011,2025-09-08 10:28:30,18.512103941584204,73.84863101271735,Safe,Pataleshwar Caves,88.86,Good,Normal,10,28,-0.007373029473431103,0.0012020387298861124,2,-1,Restricted,Safe
T011,2025-09-08 10:29:00,18.51213435585473,73.86386013948898,Safe,Aga Khan Palace,93.1,Poor,Normal,10,29,3.0414270526080145e-05,0.015229126771629353,2,113,Safe,Restricted
T011,2025-09-08 10:29:30,18.52244799422684,73.85159492394666,Safe,Sinhagad Fort,94.58,Lost,Normal,10,29,0.010313638372110745,-0.012265215542313967,2,-1,Restricted,Restricted
T011,2025-09-08 10:30:00,18.529141467027937,73.85790847951161,Safe,Pataleshwar Caves,95.64,Poor,Normal,10,30,0.006693472801096334,0.00631355556494384,2,-1,Restricted,Restricted
T011,2025-09-08 10:30:30,18.516905587912245,73.84818969453649,Safe,Shaniwar Wada,88.1,Good,Normal,10,30,-0.012235879115692683,-0.009718784975120798,2,-1,Restricted,Restricted
T011,2025-09-08 10:31:00,18.52834769612545,73.85584465427672,High-Risk,Shaniwar Wada,91.87,Good,Normal,10,31,0.011442108213206126,0.007654959740236222,0,-1,Restricted,Restricted
T011,2025-09-08 10:31:30,18.51678065399649,73.84930819113508,Safe,Aga Khan Palace,95.69,Good,Normal,10,31,-0.011567042128959315,-0.006536463141642912,2,-1,Restricted,Restricted
T011,2025-09-08 10:32:00,18.51251750788512,73.86036106134601,Safe,Sinhagad Fort,90.15,Lost,Normal,10,32,-0.00426314611137002,0.011052870210932042,2,-1,Restricted,Restricted
T011,2025-09-08 10:32:30,18.51254479447587,73.85100460121383,Safe,Sinhagad Fort,88.55,Lost,Normal,10,32,2.7286590746911088e-05,-0.00935646013218161,2,-1,Restricted,Restricted
T011,2025-09-08 10:33:00,18.52017443074196,73.85303919422114,Restricted,Sinhagad Fort,95.03,Good,Normal,10,33,0.0076296362660919215,0.0020345930073091267,1,-1,Restricted,Safe
T011,2025-09-08 10:33:30,18.52751548997608,73.85095284560255,Safe,Shaniwar Wada,86.77,Good,Normal,10,33,0.007341059234118319,-0.0020863486185902502,2,37,Safe,Safe
T011,2025-09-08 10:34:00,18.521062212759404,73.86454025070103,Safe,Shaniwar Wada,93.69,Good,Normal,10,34,-0.006453277216674991,0.013587405098476779,2,100,Safe,Restricted
T011,2025-09-08 10:34:30,18.53036612656669,73.84731137607419,Safe,Sinhagad Fort,93.1,Good,Normal,10,34,0.00930391380728679,-0.017228874626837865,2,-1,Restricted,Restricted
T011,2025-09-08 10:35:00,18.515939333839047,73.84886350742892,Safe,Shaniwar Wada,95.99,Good,Normal,10,35,-0.0144267927276438,0.0015521313547282034,2,-1,Restricted,Restricted
T011,2025-09-08 10:35:30,18.51410416341704,73.84886250648874,Safe,Lal Mahal,86.28,Good,Normal,10,35,-0.0018351704220052056,-1.0009401734123458e-06,2,-1,Restricted,Restricted
T011,2025-09-08 10:36:00,18.526054871839268,73.85793148947332,Restricted,Shaniwar Wada,96.12,Good,Normal,10,36,0.011950708422226342,0.009068982984572926,1,-1,Restricted,Restricted
T011,2025-09-08 10:36:30,18.519841975152136,73.8479834222771,Restricted,Shaniwar Wada,86.46,Good,Normal,10,36,-0.00621289668713132,-0.009948067196219768,1,-1,Restricted,Safe
T011,2025-09-08 10:37:00,18.521688244040234,73.8471120760794,Safe,Pataleshwar Caves,89.2,Good,Normal,10,37,0.0018462688880980238,-0.0008713461976981307,2,26,Safe,Safe
T011,2025-09-08 10:37:30,18.52014150416865,73.85171591708631,Safe,Pataleshwar Caves,86.6,Good,Normal,10,37,-0.0015467398715856007,0.00460384100691158,2,132,Safe,Safe
T011,2025-09-08 10:38:00,18.52629372878287,73.84710457000385,Safe,Lal Mahal,94.64,Good,Normal,10,38,0.00615222461422249,-0.0046113470824593605,2,91,Safe,Restricted
T011,2025-09-08 10:38:30,18.52060007712636,73.85352916338907,Safe,Shaniwar Wada,90.46,Good,Normal,10,38,-0.005693651656510923,0.006424593385219168,2,-1,Restricted,Safe
T011,2025-09-08 10:39:00,18.51953484275828,73.86208616857262,Safe,Pataleshwar Caves,85.48,Lost,Normal,10,39,-0.0010652343680810361,0.008557005183547517,2,92,Safe,Restricted
T011,2025-09-08 10:39:30,18.512887262288235,73.84880068537662,Safe,Pataleshwar Caves,86.12,Lost,Normal,10,39,-0.006647580470044545,-0.013285483196000314,2,-1,Restricted,Safe
T011,2025-09-08 10:40:00,18.522186168358967,73.85027015133466,Safe,Sinhagad Fort,87.19,Lost,Normal,10,40,0.009298906070732471,0.0014694659580385405,2,25,Safe,Safe
T011,2025-09-08 10:40:30,18.515726305468416,73.85931118208894,Safe,Lal Mahal,89.73,Poor,Normal,10,40,-0.006459862890551449,0.009041030754289636,2,65,Safe,Restricted
T011,2025-09-08 10:41:00,18.5154827451807,73.86240551629818,High-Risk,Aga Khan Palace,94.18,Good,Normal,10,41,-0.00024356028771421734,0.003094334209237104,0,-1,Restricted,Restricted
T011,2025-09-08 10:41:30,18.51775464149478,73.8609046444198,Restricted,Pataleshwar Caves,88.86,Good,Normal,10,41,0.0022718963140775372,-0.001500871878377552,1,-1,Restricted,Restricted
T011,2025-09-08 10:42:00,18.526767209619468,73.86008459626898,High-Risk,Lal Mahal,83.53,Good,Normal,10,42,0.009012568124688869,-0.0008200481508282564,0,-1,Restricted,Restricted
T011,2025-09-08 10:42:30,18.52899545786596,73.85641099292793,Safe,Lal Mahal,87.83,Good,Normal,10,42,0.0022282482464923703,-0.003673603341042053,2,-1,Restricted,Restricted
T011,2025-09-08 10:43:00,18.51423956508357,73.86578086657305,High-Risk,Pataleshwar Caves,93.06,Good,Normal,10,43,-0.014755892782389424,0.009369873645113103,0,-1,Restricted,Restricted
T011,2025-09-08 10:43:30,18.519416819132385,73.85122066793008,High-Risk,Sinhagad Fort,88.47,Good,Normal,10,43,0.005177254048813751,-0.014560198642968203,0,-1,Restricted,Restricted
T011,2025-09-08 10:44:00,18.513112540719654,73.84998602031004,High-Risk,Aga Khan Palace,82.43,Lost,Normal,10,44,-0.006304278412731179,-0.0012346476200377765,0,-1,Restricted,Restricted
T011,2025-09-08 10:44:30,18.51925508066232,73.85910272471111,Safe,Shaniwar Wada,84.89,Good,Normal,10,44,0.006142539942665337,0.009116704401066045,2,-1,Restricted,Restricted
T011,2025-09-08 10:45:00,18.512304417145668,73.85114291654715,High-Risk,Sinhagad Fort,84.16,Good,Normal,10,45,-0.00695066351665119,-0.007959808163960247,0,-1,Restricted,Restricted
T011,2025-09-08 10:45:30,18.51538108660904,73.85519597218963,High-Risk,Sinhagad Fort,87.56,Good,Normal,10,45,0.0030766694633719283,0.004053055642486925,0,-1,Restricted,Restricted
T011,2025-09-08 10:46:00,18.528574868879087,73.85249848395918,Safe,Aga Khan Palace,84.36,Good,Normal,10,46,0.013193782270047194,-0.0026974882304529046,2,-1,Restricted,Restricted
T011,2025-09-08 10:46:30,18.511121660480487,73.85684253772334,Safe,Shaniwar Wada,90.59,Good,Normal,10,46,-0.01745320839859943,0.004344053764157252,2,-1,Restricted,Safe
T011,2025-09-08 10:47:00,18.52184750647615,73.84800365724912,Safe,Sinhagad Fort,86.85,Good,Normal,10,47,0.010725845995661842,-0.008838880474215216,2,44,Safe,Restricted
T011,2025-09-08 10:47:30,18.513281917403223,73.8500377568647,Safe,Sinhagad Fort,92.91,Good,Normal,10,47,-0.008565589072926372,0.0020340996155709945,2,-1,Restricted,Restricted
T011,2025-09-08 10:48:00,18.521401649951343,73.85724203504844,Safe,Pataleshwar Caves,92.6,Good,Normal,10,48,0.008119732548120595,0.0072042781837495795,2,-1,Restricted,Restricted
T011,2025-09-08 10:48:30,18.529376314673907,73.84834501613102,Safe,Shaniwar Wada,92.85,Poor,Normal,10,48,0.007974664722564029,-0.008897018917423338,2,-1,Restricted,Restricted
T011,2025-09-08 10:49:00,18.52726852247125,73.84740886481679,High-Risk,Aga Khan Palace,92.89,Poor,Normal,10,49,-0.0021077922026577767,-0.0009361513142351896,0,-1,Restricted,Restricted
T011,2025-09-08 10:49:30,18.51682091710357,73.86179344725592,Safe,Aga Khan Palace,88.1,Lost,Normal,10,49,-0.010447605367680524,0.014384582439134874,2,-1,Restricted,Restricted
T011,2025-09-08 10:50:00,18.523779843350592,73.8530731839827,High-Risk,Pataleshwar Caves,86.76,Good,Normal,10,50,0.006958926247023101,-0.00872026327321862,0,-1,Restricted,Safe
T011,2025-09-08 10:50:30,18.51152262858393,73.85608183360979,Safe,Pataleshwar Caves,91.26,Good,Normal,10,50,-0.012257214766663083,0.003008649627091131,2,43,Safe,Restricted
T011,2025-09-08 10:51:00,18.526406450534164,73.85146379604481,Safe,Pataleshwar Caves,93.99,Good,Normal,10,51,0.014883821950235188,-0.004618037564981137,2,-1,Restricted,Restricted
T011,2025-09-08 10:51:30,18.513948988024374,73.84675040792449,Safe,Pataleshwar Caves,81.13,Lost,Normal,10,51,-0.012457462509789963,-0.004713388120322293,2,-1,Restricted,Safe
T011,2025-09-08 10:52:00,18.516599505803068,73.85313095479366,Safe,Shaniwar Wada,93.94,Poor,Normal,10,52,0.0026505177786937395,0.006380546869166892,2,55,Safe,Safe
T011,2025-09-08 10:52:30,18.511316205939096,73.85530170189946,Safe,Shaniwar Wada,85.67,Good,Normal,10,52,-0.005283299863972246,0.002170747105807891,2,56,Safe,Restricted
T011,2025-09-08 10:53:00,18.5200162484383,73.8523792007905,Safe,Shaniwar Wada,83.22,Good,Normal,10,53,0.00870004249920342,-0.0029225011089693,2,-1,Restricted,Restricted
T011,2025-09-08 10:53:30,18.526129529575783,73.84800124328798,High-Risk,Aga Khan Palace,84.37,Good,Normal,10,53,0.006113281137483995,-0.004377957502512686,0,-1,Restricted,Restricted
T011,2025-09-08 10:54:00,18.51615767091709,73.85845112012721,Safe,Aga Khan Palace,81.66,Poor,Normal,10,54,-0.009971858658694543,0.01044987683923182,2,-1,Restricted,Restricted
T011,2025-09-08 10:54:30,18.517615859365616,73.8565838889119,Safe,Aga Khan Palace,83.78,Good,Normal,10,54,0.0014581884485274088,-0.0018672312153142911,2,-1,Restricted,Restricted
T011,2025-09-08 10:55:00,18.52368755478316,73.85670663789398,Safe,Pataleshwar Caves,82.55,Good,Normal,10,55,0.0060716954175426,0.0001227489820792016,2,-1,Restricted,Restricted
T011,2025-09-08 10:55:30,18.529337620458723,73.85646669628944,High-Risk,Aga Khan Palace,85.26,Good,Normal,10,55,0.005650065675563809,-0.00023994160453355562,0,-1,Restricted,Restricted
T011,2025-09-08 10:56:00,18.52990746137829,73.84846540423422,Safe,Pataleshwar Caves,78.81,Good,Normal,10,56,0.0005698409195673548,-0.008001292055226372,2,-1,Restricted,Restricted
T011,2025-09-08 10:56:30,18.524980551952677,73.86462060235358,High-Risk,Shaniwar Wada,91.14,Good,Normal,10,56,-0.004926909425613246,0.016155198119363945,0,-1,Restricted,Safe
T011,2025-09-08 10:57:00,18.513751328867283,73.85884787247309,Safe,Aga Khan Palace,88.19,Poor,Normal,10,57,-0.011229223085393869,-0.005772729880490601,2,75,Safe,Safe
T011,2025-09-08 10:57:30,18.52933809361864,73.86256991552335,Safe,Shaniwar Wada,90.68,Good,Normal,10,57,0.015586764751358118,0.0037220430502600266,2,13,Safe,Restricted
T011,2025-09-08 10:58:00,18.51447005150628,73.85234880925142,Restricted,Pataleshwar Caves,84.89,Good,Normal,10,58,-0.01486804211236148,-0.010221106271927738,1,-1,Restricted,Restricted
T011,2025-09-08 10:58:30,18.51319571027285,73.85236030920521,Safe,Lal Mahal,87.06,Good,Normal,10,58,-0.0012743412334295101,1.1499953785687467e-05,2,-1,Restricted,Restricted
T011,2025-09-08 10:59:00,18.51310173456273,73.8617871837214,Safe,Aga Khan Palace,84.85,Lost,Normal,10,59,-9.397571011859895e-05,0.009426874516194061,2,-1,Restricted,Restricted
T011,2025-09-08 10:59:30,18.51972364218177,73.85136462585646,Safe,Lal Mahal,87.69,Good,Normal,10,59,0.006621907619038581,-0.01042255786494195,2,-1,Restricted,Restricted
T011,2025-09-08 11:00:00,18.51817911029116,73.85224812535775,Safe,Lal Mahal,83.5,Good,Normal,11,0,-0.00154453189060888,0.0008834995012847457,2,-1,Restricted,Restricted
T011,2025-09-08 11:00:30,18.523589797455177,73.84971668012177,Safe,Pataleshwar Caves,87.78,Poor,Normal,11,0,0.005410687164015826,-0.002531445235973706,2,-1,Restricted,Restricted
T011,2025-09-08 11:01:00,18.510507929063603,73.86507438740848,Safe,Shaniwar Wada,76.1,Good,Normal,11,1,-0.013081868391573437,0.01535770728671082,2,-1,Restricted,Restricted
T011,2025-09-08 11:01:30,18.51546461721188,73.86021090198831,Safe,Sinhagad Fort,86.61,Poor,Normal,11,1,0.0049566881482761005,-0.004863485420173674,2,-1,Restricted,Restricted
T011,2025-09-08 11:02:00,18.51116659762408,73.8596603888238,Safe,Aga Khan Palace,90.99,Poor,Normal,11,2,-0.004298019587800184,-0.0005505131645122674,2,-1,Restricted,Restricted
T011,2025-09-08 11:02:30,18.51313871446492,73.84734993759533,High-Risk,Sinhagad Fort,93.07,Good,Normal,11,2,0.001972116840839533,-0.01231045122847263,0,-1,Restricted,Restricted
T011,2025-09-08 11:03:00,18.515964526181133,73.85698776246404,High-Risk,Pataleshwar Caves,89.4,Good,Normal,11,3,0.0028258117162138774,0.00963782486871878,0,-1,Restricted,Restricted
T011,2025-09-08 11:03:30,18.529120532958604,73.85583775553812,Safe,Lal Mahal,87.93,Good,Normal,11,3,0.013156006777471418,-0.0011500069259255952,2,-1,Restricted,Restricted
T011,2025-09-08 11:04:00,18.519784553389204,73.85892437588535,Restricted,Sinhagad Fort,81.01,Lost,Normal,11,4,-0.00933597956939991,0.003086620347232838,1,-1,Restricted,Restricted
T011,2025-09-08 11:04:30,18.513462772140382,73.86622178823573,High-Risk,Aga Khan Palace,74.98,Poor,Normal,11,4,-0.006321781248821878,0.007297412350382615,0,-1,Restricted,Restricted
T011,2025-09-08 11:05:00,18.51573138984261,73.86201091316471,Restricted,Shaniwar Wada,83.03,Good,Normal,11,5,0.0022686177022279708,-0.004210875071024134,1,-1,Restricted,Restricted
T011,2025-09-08 11:05:30,18.518980590708463,73.86616245081618,Safe,Pataleshwar Caves,78.56,Good,Normal,11,5,0.003249200865852231,0.004151537651466697,2,-1,Restricted,Restricted
T011,2025-09-08 11:06:00,18.524161544053207,73.85858661749641,High-Risk,Sinhagad Fort,85.82,Good,Normal,11,6,0.005180953344744665,-0.007575833319762637,0,-1,Restricted,Restricted
T011,2025-09-08 11:06:30,18.520780400643787,73.85384063033322,Restricted,Sinhagad Fort,91.27,Good,Normal,11,6,-0.0033811434094204174,-0.00474598716319008,1,-1,Restricted,Restricted
T011,2025-09-08 11:07:00,18.515113972017783,73.86055327154584,High-Risk,Aga Khan Palace,73.6,Good,Normal,11,7,-0.00566642862600375,0.006712641212615722,0,-1,Restricted,Restricted
T011,2025-09-08 11:07:30,18.515636781627133,73.86252322934669,Safe,Shaniwar Wada,82.81,Good,Normal,11,7,0.0005228096093503609,0.0019699578008527396,2,-1,Restricted,Restricted
T011,2025-09-08 11:08:00,18.52996165073981,73.86574933355475,Safe,Pataleshwar Caves,85.79,Good,Normal,11,8,0.014324869112677163,0.0032261042080534708,2,-1,Restricted,Restricted
T011,2025-09-08 11:08:30,18.51767504731481,73.85623243260562,High-Risk,Pataleshwar Caves,73.4,Good,Normal,11,8,-0.012286603425000209,-0.009516900949122942,0,-1,Restricted,Restricted
T011,2025-09-08 11:09:00,18.511909115744515,73.864999157368,Safe,Aga Khan Palace,86.97,Good,Normal,11,9,-0.005765931570294924,0.008766724762381273,2,-1,Restricted,Restricted
